,player_name,touches,year
11, Simon Mignolet,1036,2010/2011
12, Marc Wilson,1035,2010/2011
13, Paul Konchesky,1032,2010/2011
14, Marouane Chamakh,1029,2010/2011
15, Jermaine Pennant,1027,2010/2011
16, Lee Bowyer,1026,2010/2011
17, Cameron Jerome,1008,2010/2011
18, Richard Kingson,988,2010/2011
19, Victor Obinna,984,2010/2011
0, Adam Johnson,981,2010/2011
1, Scott Dann,980,2010/2011
2, Vedran Corluka,971,2010/2011
3, Peter Crouch,966,2010/2011
4, Danny Welbeck,957,2010/2011
5, Tom Cleverley,956,2010/2011
6, Ronald Zubar,956,2010/2011
7, Jamie O'Hara,952,2010/2011
8, Tim Krul,950,2010/2011
9, Tom Huddlestone,947,2010/2011
10, Salomon Kalou,947,2010/2011
11, John Heitinga,928,2010/2011
12, El Hadji Diouf,924,2010/2011
13, Graham Dorrans,914,2010/2011
14, Rafael,914,2010/2011
15, Steven Reid,901,2010/2011
16, Jérôme Boateng,900,2010/2011
17, Keith Fahey,890,2010/2011
18, Abou Diaby,886,2010/2011
19, Tony Hibbert,881,2010/2011
0, David Dunn,878,2010/2011
1, Anderson,871,2010/2011
2, Zoltán Gera,871,2010/2011
3, James Tomkins,871,2010/2011
4, Micah Richards,870,2010/2011
5, Martin Petrov,868,2010/2011
6, Luke Varney,868,2010/2011
7, Andy Wilkinson,866,2010/2011
8, Matthew Gilks,865,2010/2011
9, Elliot Grandin,863,2010/2011
10, Marek Cech,861,2010/2011
11, Theo Walcott,849,2010/2011
12, Shola Ameobi,845,2010/2011
13, Sandro,845,2010/2011
14, Sam Ricketts,844,2010/2011
15, Glenn Whelan,842,2010/2011
16, Wilson Palacios,837,2010/2011
17, Tomas Rosicky,820,2010/2011
18, Marcus Hahnemann,803,2010/2011
19, Boudewijn Zenden,802,2010/2011
0, Luis Suárez,791,2010/2011
1, Jack Rodwell,784,2010/2011
2, Jonny Evans,783,2010/2011
3, Steve Harper,781,2010/2011
4, Alex,768,2010/2011
5, Park Ji-Sung,768,2010/2011
6, Denilson,762,2010/2011
7, David Junior Hoilett,760,2010/2011
8, Steven N'Zonzi,755,2010/2011
9, Manuel da Costa,748,2010/2011
10, Steven Fletcher,735,2010/2011
11, Roman Pavlyuchenko,735,2010/2011
12, Stephen Hunt,724,2010/2011
13, Paulo Ferreira,722,2010/2011
14, Stéphane Sessegnon,715,2010/2011
15, Craig Gordon,714,2010/2011
16, Luis Boa Morte,710,2010/2011
17, Thomas Hitzlsperger,709,2010/2011
18, David Jones,705,2010/2011
19, Alyaksandr Hleb,703,2010/2011
0, Gabriel Agbonlahor,695,2010/2011
1, Chris Smalling,691,2010/2011
2, Daniel Agger,690,2010/2011
3, Matt Phillips,685,2010/2011
4, Jermaine Jones,682,2010/2011
5, David Bentley,673,2010/2011
6, Michael Turner,668,2010/2011
7, Steve Sidwell,664,2010/2011
8, David Luiz,650,2010/2011
9, Chicharito,639,2010/2011
10, John Mensah,626,2010/2011
11, Keith Southern,619,2010/2011
12, Danny Guthrie,618,2010/2011
13, Louis Saha,615,2010/2011
14, Nikola Zigic,610,2010/2011
15, Andrew Johnson,604,2010/2011
16, Michael Mancienne,604,2010/2011
17, David N'Gog,604,2010/2011
18, Mame Biram Diouf,596,2010/2011
19, Emmanuel Eboué,581,2010/2011
0, Martin Kelly,581,2010/2011
1, Antonio Valencia,576,2010/2011
2, Joe Cole,571,2010/2011
3, Carlos Cuellar,569,2010/2011
4, Sylvan Ebanks-Blake,569,2010/2011
5, Sotirios Kyrgiakos,568,2010/2011
6, Christian Poulsen,568,2010/2011
7, John Carew,557,2010/2011
8, David Edwards,550,2010/2011
9, Mario Balotelli,540,2010/2011
10, Lukasz Fabianski,539,2010/2011
11, Wojciech Szczesny,535,2010/2011
12, Jay Spearing,534,2010/2011
13, Hérita Ilunga,532,2010/2011
14, Wayne Routledge,532,2010/2011
15, Diniyar Bilyaletdinov,526,2010/2011
16, Mark Davies,526,2010/2011
17, Stephen Kelly,524,2010/2011
18, Daniel Sturridge,522,2010/2011
19, Victor Moses,506,2010/2011
0, Darron Gibson,502,2010/2011
1, Jordi Gómez,502,2010/2011
2, Jermain Defoe,500,2010/2011
3, Franco Di Santo,499,2010/2011
4, Ricardo Fuller,496,2010/2011
5, Steven Taylor,484,2010/2011
6, Fábio Aurélio,483,2010/2011
7, Edin Dzeko,480,2010/2011
8, Somen Tchoyi,479,2010/2011
9, Jody Craddock,476,2010/2011
10, Jean Makoun,471,2010/2011
11, James Perch,469,2010/2011
12, Sulley Muntari,466,2010/2011
13, Tal Ben Haim,462,2010/2011
14, Marc-Antoine Fortuné,460,2010/2011
15, Peter Løvenkrands,460,2010/2011
16, Thomas Sørensen,459,2010/2011
17, Fabio,458,2010/2011
18, Jon Flanagan,455,2010/2011
19, Jean Beausejour,453,2010/2011
0, Steven Caldwell,452,2010/2011
1, Jason Roberts,451,2010/2011
2, Emile Heskey,439,2010/2011
3, Abdoulaye Faye,432,2010/2011
4, Sebastien Bassong,430,2010/2011
5, Demba Ba,428,2010/2011
6, Pablo Barrera,428,2010/2011
7, Jonathan Spector,428,2010/2011
8, Yuri Zhirkov,428,2010/2011
9, Jonathan Greening,425,2010/2011
10, Bobby Zamora,425,2010/2011
11, Jermaine Beckford,423,2010/2011
12, Patrick Vieira,417,2010/2011
13, Barry Bannan,410,2010/2011
14, Jason Puncheon,400,2010/2011
15, James McArthur,384,2010/2011
16, Danny Higginbotham,379,2010/2011
17, Wes Brown,375,2010/2011
18, Danny Rose,367,2010/2011
19, Radoslav Kovac,365,2010/2011
0, Julien Faubert,361,2010/2011
1, Aaron Ramsey,356,2010/2011
2, Tuncay Sanli,352,2010/2011
3, Abdoulaye Méité,345,2010/2011
4, Nikola Kalinic,344,2010/2011
5, Victor Anichebe,341,2010/2011
6, Ludovic Sylvestre,339,2010/2011
7, Jack Colback,338,2010/2011
8, Simon Cox,337,2010/2011
9, Nicklas Bendtner,336,2010/2011
10, Brett Ormerod,334,2010/2011
11, Gary O'Neil,331,2010/2011
12, Kieran Gibbs,327,2010/2011
13, Ledley King,325,2010/2011
14, David Stockdale,325,2010/2011
15, Stephen Ireland,324,2010/2011
16, David Wheater,322,2010/2011
17, Fabian Delph,320,2010/2011
18, Thomas Vermaelen,320,2010/2011
19, Niko Kranjcar,318,2010/2011
0, Pablo Ibáñez,316,2010/2011
1, Kieron Dyer,311,2010/2011
2, Rodrigo Moreno,309,2010/2011
3, Freddie Sears,302,2010/2011
4, Alan Smith,301,2010/2011
5, Eidur Gudjohnsen,293,2010/2011
6, Marlon Harewood,292,2010/2011
7, Adam Hammill,289,2010/2011
8, Leon Best,285,2010/2011
9, Marcos Alonso,283,2010/2011
10, David Carney,283,2010/2011
11, Robbie Keane,282,2010/2011
12, Carlo Cudicini,281,2010/2011
13, Yakubu,279,2010/2011
14, Gaël Kakuta,278,2010/2011
15, David Murphy,275,2010/2011
16, Roque Santa Cruz,274,2010/2011
17, Valon Behrami,272,2010/2011
18, Martin Jiranek,255,2010/2011
19, Milan Jovanovic,253,2010/2011
0, Jonjo Shelvey,253,2010/2011
1, Carlos Vela,252,2010/2011
2, Manuel Almunia,251,2010/2011
3, Jonathan Hogg,250,2010/2011
4, Cristian Riveros,248,2010/2011
5, Diomansy Kamara,245,2010/2011
6, Dekel Keinan,235,2010/2011
7, Josh McEachran,235,2010/2011
8, Danny Pugh,234,2010/2011
9, Winston Reid,234,2010/2011
10, Nile Ranger,233,2010/2011
11, Dedryck Boyata,229,2010/2011
12, Adam Bogdan,227,2010/2011
13, Robert Pires,225,2010/2011
14, Benjani,223,2010/2011
15, Stuart Parnaby,221,2010/2011
16, Pascal Chimbonda,218,2010/2011
17, Eric Lichaj,213,2010/2011
18, Vince Grella,209,2010/2011
19, Ivan Klasnic,208,2010/2011
0, Adlène Guédioura,207,2010/2011
1, Gabriel Obertan,206,2010/2011
2, Zavon Hines,205,2010/2011
3, Kevin Phillips,200,2010/2011
4, Jô,199,2010/2011
5, Boaz Myhill,192,2010/2011
6, Jelle Van Damme,190,2010/2011
7, Nathan Delfouneso,183,2010/2011
8, Curtis Davies,181,2010/2011
9, James Beattie,179,2010/2011
10, Andy Reid,177,2010/2011
11, Shane Ferguson,176,2010/2011
12, Ricardo Gardner,175,2010/2011
13, David Meyler,169,2010/2011
14, Grant Hanley,168,2010/2011
15, Sol Campbell,167,2010/2011
16, Tomasz Kuszczak,167,2010/2011
17, Mauro Boselli,165,2010/2011
18, Keith Andrews,164,2010/2011
19, Giles Barnes,164,2010/2011
0, Nathan Baker,158,2010/2011
1, Junior Stanislas,156,2010/2011
2, Matt Derbyshire,154,2010/2011
3, Gary Neville,152,2010/2011
4, Ryan Taylor,151,2010/2011
5, Jack Collison,145,2010/2011
6, James McFadden,145,2010/2011
7, Tamir Cohen,144,2010/2011
8, Chris Kirkland,144,2010/2011
9, Danny Wilson,144,2010/2011
10, Emmanuel Adebayor,143,2010/2011
11, Philippe Senderos,139,2010/2011
12, Mark Bunn,138,2010/2011
13, Salif Diao,138,2010/2011
14, Jordon Mutch,137,2010/2011
15, Hatem Ben Arfa,136,2010/2011
16, Eddie Johnson,135,2010/2011
17, Yossi Benayoun,130,2010/2011
18, Shaun Wright-Phillips,128,2010/2011
19, Michael Owen,117,2010/2011
0, Jordan Spence,116,2010/2011
1, Habib Beye,114,2010/2011
2, Magaye Gueye,110,2010/2011
3, Federico Macheda,109,2010/2011
4, Ryan Babel,100,2010/2011
5, Chris Basham,98,2010/2011
6, Michael Kightly,94,2010/2011
7, Conor Sammon,90,2010/2011
8, Matthew Briggs,89,2010/2011
9, Obafemi Martins,87,2010/2011
10, Sergei Kornilenko,86,2010/2011
11, Chris Herd,85,2010/2011
12, Steven Mouyokolo,83,2010/2011
13, Fraizer Campbell,81,2010/2011
14, James Hurst,77,2010/2011
15, Jeffrey Bruma,76,2010/2011
16, Jack Robinson,76,2010/2011
17, Garry O'Connor,74,2010/2011
18, Paul Rachubka,74,2010/2011
19, Rob Edwards,71,2010/2011
0, Rubén Rochina,67,2010/2011
1, Gianni Zuiverloon,64,2010/2011
2, Jason Euell,61,2010/2011
3, Piscu,58,2010/2011
4, Bebé,49,2010/2011
5, Javier Mascherano,49,2010/2011
6, Josh Morris,47,2010/2011
7, Herold Goulon,44,2010/2011
8, Paulo Da Silva,42,2010/2011
9, Benni McCarthy,42,2010/2011
10, Jens Lehmann,41,2010/2011
11, Robbie Blake,40,2010/2011
12, Jason Lowe,40,2010/2011
13, Ishmael Miller,40,2010/2011
14, Roman Bednar,39,2010/2011
15, Ruud Boffin,35,2010/2011
16, Kazenga Lua Lua,35,2010/2011
17, Ryan Shotton,34,2010/2011
18, Ryan Noble,29,2010/2011
19, Colin Doyle,28,2010/2011
0, Ryan Bertrand,27,2010/2011
1, Giovani dos Santos,27,2010/2011
2, Ishmel Demontagnac,25,2010/2011
3, Amine Linganzi,24,2010/2011
4, George Thorne,23,2010/2011
5, Michael Bradley,22,2010/2011
6, Bjørn Helge Riise,22,2010/2011
7, Ryan McGivern,20,2010/2011
8, Jordan Cook,18,2010/2011
9, Rafik Halliche,18,2010/2011
10, Mark Halstead,18,2010/2011
11, Craig Lynch,18,2010/2011
12, Andy Keogh,17,2010/2011
13, Shefki Kuqi,16,2010/2011
14, Mike Pollitt,16,2010/2011
15, Alessandro Diamanti,15,2010/2011
16, Greg Halford,15,2010/2011
17, Mamady Sidibe,15,2010/2011
18, Andy O'Brien,13,2010/2011
19, Apostolos Vellios,13,2010/2011
0, Sam Vokes,13,2010/2011
1, Xisco,11,2010/2011
2, Geoffrey Mujangi Bia,10,2010/2011
3, Jose Baxter,8,2010/2011
4, Marcus Bent,8,2010/2011
5, Michael Tonge,8,2010/2011
6, James Vaughan,8,2010/2011
7, Marcos Angeleri,7,2010/2011
8, Jay Emmanuel-Thomas,7,2010/2011
9, Nathan Eccleston,6,2010/2011
10, Daniel Pacheco,6,2010/2011
11, Martyn Waghorn,6,2010/2011
12, Sammy Ameobi,5,2010/2011
13, Kagisho Dikgacoi,5,2010/2011
14, Adam Forshaw,4,2010/2011
15, Owen Hargreaves,4,2010/2011
16, Callum McManaman,4,2010/2011
17, Frank Nouble,4,2010/2011
18, Reece Wabara,4,2010/2011
19, Andreas Weimann,4,2010/2011
0, Chris Wood,4,2010/2011
1, Dan Gosling,3,2010/2011
2, Abdul Razak,3,2010/2011
3, Louis Laing,1,2010/2011
0, Javier Mascherano,2906,2009/2010
1, Patrice Evra,2852,2009/2010
2, Leighton Baines,2839,2009/2010
3, Barry Ferguson,2824,2009/2010
4, Frank Lampard,2756,2009/2010
5, Gareth Barry,2641,2009/2010
6, Tyrone Mears,2635,2009/2010
7, Bacary Sagna,2631,2009/2010
8, John Terry,2593,2009/2010
9, Steven Gerrard,2591,2009/2010
10, Cesc Fàbregas,2588,2009/2010
11, James Milner,2540,2009/2010
12, Jamie Carragher,2510,2009/2010
13, Lucas Leiva,2501,2009/2010
14, Tom Huddlestone,2477,2009/2010
15, Maynor Figueroa,2410,2009/2010
16, Benoit Assou-Ekotto,2402,2009/2010
17, Darren Fletcher,2323,2009/2010
18, Abou Diaby,2291,2009/2010
19, Andy Dawson,2249,2009/2010
0, Titus Bramble,2244,2009/2010
1, Mario Melchiot,2241,2009/2010
2, Scott Parker,2234,2009/2010
3, Emiliano Insúa,2233,2009/2010
4, Carlos Cuellar,2228,2009/2010
5, Jamie O'Hara,2227,2009/2010
6, Dirk Kuyt,2203,2009/2010
7, Mohamed Diamé,2187,2009/2010
8, Stephen Warnock,2184,2009/2010
9, Stephen Carr,2178,2009/2010
10, Chris Baird,2175,2009/2010
11, Charles N'Zogbia,2150,2009/2010
12, Stiliyan Petrov,2142,2009/2010
13, Julien Faubert,2123,2009/2010
14, Florent Malouda,2120,2009/2010
15, Wade Elliott,2118,2009/2010
16, Kevin Davies,2115,2009/2010
17, Michael Ballack,2112,2009/2010
18, Steven Pienaar,2084,2009/2010
19, Alexandre Song,2076,2009/2010
0, Brian Jensen,2051,2009/2010
1, Glen Johnson,2051,2009/2010
2, Richard Dunne,2044,2009/2010
3, Paul Scholes,2040,2009/2010
4, Vedran Corluka,1994,2009/2010
5, Ashley Young,1992,2009/2010
6, Danny Murphy,1990,2009/2010
7, Joe Hart,1971,2009/2010
8, Brede Hangeland,1950,2009/2010
9, Gaël Clichy,1947,2009/2010
10, Wayne Rooney,1947,2009/2010
11, Jussi Jääskeläinen,1945,2009/2010
12, Graham Alexander,1939,2009/2010
13, Paul Konchesky,1939,2009/2010
14, Wilson Palacios,1931,2009/2010
15, Michael Carrick,1910,2009/2010
16, Pablo Zabaleta,1910,2009/2010
17, Aaron Hughes,1895,2009/2010
18, Morten Gamst Pedersen,1890,2009/2010
19, Nigel de Jong,1883,2009/2010
0, Karl Henry,1875,2009/2010
1, Antonio Valencia,1869,2009/2010
2, Steven N'Zonzi,1864,2009/2010
3, Paul Scharner,1854,2009/2010
4, Robert Green,1846,2009/2010
5, Sylvain Distin,1842,2009/2010
6, Mark Schwarzer,1816,2009/2010
7, Kolo Touré,1813,2009/2010
8, James McFadden,1809,2009/2010
9, Tim Cahill,1808,2009/2010
10, Roger Johnson,1808,2009/2010
11, Carlos Tevez,1798,2009/2010
12, Damien Duff,1793,2009/2010
13, Matt Upson,1792,2009/2010
14, Lee Bowyer,1787,2009/2010
15, Ashley Cole,1781,2009/2010
16, Branislav Ivanovic,1763,2009/2010
17, John Obi Mikel,1754,2009/2010
18, Hendry Thomas,1739,2009/2010
19, Thomas Vermaelen,1736,2009/2010
0, Kieran Richardson,1728,2009/2010
1, Nemanja Vidic,1728,2009/2010
2, Samir Nasri,1727,2009/2010
3, Liam Ridgewell,1724,2009/2010
4, Paul Robinson,1721,2009/2010
5, Michael Dawson,1690,2009/2010
6, Rory Delap,1678,2009/2010
7, Younes Kaboul,1675,2009/2010
8, Mark Noble,1673,2009/2010
9, John Heitinga,1660,2009/2010
10, John Pantsil,1657,2009/2010
11, Radoslav Kovac,1654,2009/2010
12, José Reina,1654,2009/2010
13, Wayne Bridge,1647,2009/2010
14, Denilson,1638,2009/2010
15, Niko Kranjcar,1610,2009/2010
16, Hugo Rodallega,1607,2009/2010
17, Matthew Taylor,1605,2009/2010
18, Thomas Sørensen,1596,2009/2010
19, Paul McShane,1593,2009/2010
0, Nicolas Anelka,1591,2009/2010
1, Shay Given,1591,2009/2010
2, Glenn Whelan,1585,2009/2010
3, Jonathan Spector,1584,2009/2010
4, Paul Robinson,1583,2009/2010
5, James Collins,1581,2009/2010
6, Michael Turner,1577,2009/2010
7, Luka Modric,1569,2009/2010
8, Lorik Cana,1567,2009/2010
9, Matthew Etherington,1555,2009/2010
10, Ronald Zubar,1550,2009/2010
11, Steven Fletcher,1549,2009/2010
12, Kevin Doyle,1547,2009/2010
13, Steed Malbranque,1543,2009/2010
14, Marcus Hahnemann,1539,2009/2010
15, Craig Bellamy,1533,2009/2010
16, Tim Howard,1530,2009/2010
17, Sebastian Larsson,1530,2009/2010
18, William Gallas,1525,2009/2010
19, Matthew Jarvis,1525,2009/2010
0, Grétar Steinsson,1524,2009/2010
1, Clint Dempsey,1522,2009/2010
2, Marouane Fellaini,1521,2009/2010
3, Zat Knight,1518,2009/2010
4, Dean Whitehead,1508,2009/2010
5, Stephen Jordan,1485,2009/2010
6, Ricardo Carvalho,1485,2009/2010
7, Andy Reid,1475,2009/2010
8, Ryan Giggs,1473,2009/2010
9, Scott Dann,1472,2009/2010
10, Chris Eagles,1468,2009/2010
11, Danny Collins,1467,2009/2010
12, Alessandro Diamanti,1459,2009/2010
13, Brad Friedel,1459,2009/2010
14, Gareth Bale,1458,2009/2010
15, Daniel Agger,1457,2009/2010
16, Vincent Kompany,1456,2009/2010
17, Andrey Arshavin,1449,2009/2010
18, George Boateng,1442,2009/2010
19, Stewart Downing,1439,2009/2010
0, Phil Neville,1433,2009/2010
1, Gaël Givet,1432,2009/2010
2, Peter Crouch,1422,2009/2010
3, Lee Chung-yong,1413,2009/2010
4, Boaz Myhill,1411,2009/2010
5, Didier Drogba,1408,2009/2010
6, George Elokobi,1400,2009/2010
7, Dimitar Berbatov,1396,2009/2010
8, Jordan Henderson,1396,2009/2010
9, Clarke Carlisle,1395,2009/2010
10, Christopher Samba,1395,2009/2010
11, Fabrice Muamba,1391,2009/2010
12, Zoltán Gera,1385,2009/2010
13, Kevin Foley,1378,2009/2010
14, Pascal Chimbonda,1374,2009/2010
15, Michael Brown,1371,2009/2010
16, Sebastien Bassong,1370,2009/2010
17, Petr Cech,1368,2009/2010
18, Kevin-Prince Boateng,1362,2009/2010
19, Stephen Hunt,1361,2009/2010
0, Darren Bent,1354,2009/2010
1, Christophe Berra,1352,2009/2010
2, Deco,1320,2009/2010
3, Cameron Jerome,1319,2009/2010
4, Robert Huth,1318,2009/2010
5, George McCartney,1316,2009/2010
6, Gary Cahill,1314,2009/2010
7, Chris Kirkland,1312,2009/2010
8, Marc Wilson,1302,2009/2010
9, Manuel Almunia,1301,2009/2010
10, Phil Bardsley,1295,2009/2010
11, Steve Finnan,1295,2009/2010
12, Bobby Zamora,1288,2009/2010
13, Emmanuel Adebayor,1287,2009/2010
14, Heurelho Gomes,1283,2009/2010
15, Nani,1278,2009/2010
16, Valon Behrami,1278,2009/2010
17, Leon Osman,1275,2009/2010
18, Yossi Benayoun,1263,2009/2010
19, James Tomkins,1261,2009/2010
0, Gabriel Agbonlahor,1259,2009/2010
1, Emmerson Boyce,1258,2009/2010
2, Jody Craddock,1252,2009/2010
3, Sam Ricketts,1251,2009/2010
4, Michael Essien,1241,2009/2010
5, Emmanuel Eboué,1235,2009/2010
6, André Bikey,1233,2009/2010
7, Craig Gordon,1219,2009/2010
8, Nadir Belhadj,1216,2009/2010
9, Keith Andrews,1204,2009/2010
10, Carlton Cole,1201,2009/2010
11, Ryan Nelsen,1196,2009/2010
12, El Hadji Diouf,1189,2009/2010
13, Jonny Evans,1179,2009/2010
14, Tal Ben Haim,1174,2009/2010
15, Frédéric Piquionne,1171,2009/2010
16, Gary Neville,1170,2009/2010
17, Jonathan Greening,1163,2009/2010
18, John Carew,1157,2009/2010
19, Kamil Zayatte,1137,2009/2010
0, Keith Fahey,1136,2009/2010
1, Stephen Ward,1133,2009/2010
2, David James,1122,2009/2010
3, Louis Saha,1117,2009/2010
4, Kenwyne Jones,1115,2009/2010
5, Shaun Wright-Phillips,1113,2009/2010
6, Robbie Blake,1105,2009/2010
7, Michael Mancienne,1101,2009/2010
8, Tony Hibbert,1096,2009/2010
9, David Dunn,1094,2009/2010
10, Mikel Arteta,1080,2009/2010
11, Andy Wilkinson,1080,2009/2010
12, Wes Brown,1073,2009/2010
13, Tomas Rosicky,1059,2009/2010
14, Micah Richards,1058,2009/2010
15, Jack Collison,1054,2009/2010
16, James McCarthy,1042,2009/2010
17, Anton Ferdinand,1035,2009/2010
18, Kevin McDonald,1034,2009/2010
19, Joe Cole,1029,2009/2010
0, Danny Higginbotham,1028,2009/2010
1, Joleon Lescott,1015,2009/2010
2, Abdoulaye Faye,1007,2009/2010
3, Aaron Lennon,1002,2009/2010
4, Anthony Gardner,997,2009/2010
5, Lee Cattermole,995,2009/2010
6, David Jones,984,2009/2010
7, Jack Rodwell,984,2009/2010
8, Martin Skrtel,979,2009/2010
9, Ryan Shawcross,976,2009/2010
10, Stephen Ireland,969,2009/2010
11, Ricardo Fuller,963,2009/2010
12, Tamir Cohen,957,2009/2010
13, Gary Caldwell,956,2009/2010
14, Craig Fagan,955,2009/2010
15, Aaron Mokoena,940,2009/2010
16, Jordi Gómez,938,2009/2010
17, Geovanni,937,2009/2010
18, Hérita Ilunga,930,2009/2010
19, John O'Shea,927,2009/2010
0, Dickson Etuhu,925,2009/2010
1, Anthony Vanden Borre,922,2009/2010
2, Jimmy Bullard,915,2009/2010
3, Christian Benitez,907,2009/2010
4, Alan Hutton,902,2009/2010
5, Maxi Rodríguez,901,2009/2010
6, Bernard Mendy,896,2009/2010
7, Luke Young,895,2009/2010
8, Jermain Defoe,893,2009/2010
9, Edwin van der Sar,886,2009/2010
10, Daniel Fox,882,2009/2010
11, Ledley King,882,2009/2010
12, Diniyar Bilyaletdinov,876,2009/2010
13, Yuri Zhirkov,874,2009/2010
14, Alex,869,2009/2010
15, Fraizer Campbell,853,2009/2010
16, Nicky Shorey,849,2009/2010
17, Sotirios Kyrgiakos,848,2009/2010
18, David Nugent,841,2009/2010
19, Brett Emerton,838,2009/2010
0, Martin Olsson,834,2009/2010
1, Adam Johnson,828,2009/2010
2, Mamady Sidibe,828,2009/2010
3, Aaron Ramsey,826,2009/2010
4, Míchel Salgado,821,2009/2010
5, Hassan Yebda,817,2009/2010
6, Hermann Hreidarsson,812,2009/2010
7, Liam Lawrence,805,2009/2010
8, Phil Jagielka,803,2009/2010
9, Hayden Mullins,796,2009/2010
10, Rio Ferdinand,783,2009/2010
11, Jermaine Jenas,780,2009/2010
12, Nicklas Bendtner,778,2009/2010
13, Kevin Kilbane,777,2009/2010
14, Marton Fülöp,776,2009/2010
15, Fernando Torres,776,2009/2010
16, Alberto Aquilani,773,2009/2010
17, Junior Stanislas,765,2009/2010
18, Guillermo Franco,755,2009/2010
19, David Bentley,749,2009/2010
0, Simon Davies,741,2009/2010
1, Robin van Persie,741,2009/2010
2, Patrick Vieira,741,2009/2010
3, Anderson,739,2009/2010
4, Manuel da Costa,738,2009/2010
5, Paulo Ferreira,736,2009/2010
6, Jack Wilshere,729,2009/2010
7, Aruna Dindane,726,2009/2010
8, Johan Elmander,724,2009/2010
9, Ricardo Gardner,724,2009/2010
10, Martin Paterson,718,2009/2010
11, Armand Traore,716,2009/2010
12, Emile Heskey,714,2009/2010
13, David Edwards,709,2009/2010
14, Richard Stearman,700,2009/2010
15, Tuncay Sanli,689,2009/2010
16, Jason Scotland,687,2009/2010
17, Wayne Hennessey,684,2009/2010
18, Jlloyd Samuel,683,2009/2010
19, Steven Mouyokolo,677,2009/2010
0, Joseph Yobo,675,2009/2010
1, Greg Halford,671,2009/2010
2, Theo Walcott,666,2009/2010
3, Seyi Olofinjana,663,2009/2010
4, Vince Grella,662,2009/2010
5, Nenad Milijas,661,2009/2010
6, Ryan Babel,657,2009/2010
7, Paulo Da Silva,657,2009/2010
8, Rafael,651,2009/2010
9, Tom Cairney,648,2009/2010
10, Park Ji-Sung,642,2009/2010
11, Mikaël Silvestre,642,2009/2010
12, Jan Vennegoor of Hesselink,640,2009/2010
13, John Mensah,636,2009/2010
14, Dean Marney,632,2009/2010
15, Steve Sidwell,632,2009/2010
16, Angelos Basinas,630,2009/2010
17, Craig Gardner,629,2009/2010
18, Ivan Klasnic,626,2009/2010
19, Martin Petrov,615,2009/2010
0, Lucas Neill,602,2009/2010
1, Eduardo da Silva,593,2009/2010
2, Lars Jacobsen,592,2009/2010
3, Richard Garcia,587,2009/2010
4, Salomon Kalou,584,2009/2010
5, José Bosingwa,579,2009/2010
6, Sol Campbell,571,2009/2010
7, Salif Diao,571,2009/2010
8, David N'Gog,566,2009/2010
9, Jozy Altidore,565,2009/2010
10, Javier Garrido,564,2009/2010
11, Robbie Keane,562,2009/2010
12, Fábio Aurélio,548,2009/2010
13, Darron Gibson,544,2009/2010
14, David Junior Hoilett,541,2009/2010
15, Michael Duff,539,2009/2010
16, Benni McCarthy,539,2009/2010
17, Erik Nevland,539,2009/2010
18, Steven Caldwell,537,2009/2010
19, Tommy Smith,534,2009/2010
0, Jason Roberts,526,2009/2010
1, Asmir Begovic,513,2009/2010
2, Matt Duke,510,2009/2010
3, Leon Cort,500,2009/2010
4, John Utaka,493,2009/2010
5, Yakubu,492,2009/2010
6, Stephen Kelly,491,2009/2010
7, Jack Cork,479,2009/2010
8, Chris Smalling,476,2009/2010
